review_record_id,legacy_record_number,legacy_relation_identity,legacy_reason_code,legacy_goal_preservation_code,legacy_relation_type,source_exercise_stable_code_legacy,source_exercise_stable_code,source_exercise_id,source_record_type,source_exercise_name_ko,source_primary_movement_pattern_code,source_primary_body_area_codes,source_secondary_body_area_codes,source_equipment_codes,source_location_codes,source_difficulty_code,target_exercise_stable_code_legacy,target_exercise_stable_code,target_exercise_id,target_record_type,target_exercise_name_ko,target_primary_movement_pattern_code,target_primary_body_area_codes,target_secondary_body_area_codes,target_equipment_codes,target_location_codes,target_difficulty_code,candidate_origin_code,pain_discomfort_area_code,condition_code,pain_score_min,pain_score_max,severity_code,service_action_code,source_load_to_avoid_code,source_load_to_avoid_detail,source_load_pain_area_overlap,target_load_reduction_basis_code,target_pain_area_overlap,target_difficulty_not_higher,source_target_same_family,source_target_same_movement_pattern,variant_relation_overlap,variant_type_code,direction_code,directionality_check_code,decision,decision_code,reclassification_code,review_reason_code,review_reason_ko,area_specific_safety_review_code,area_specific_safety_guard_codes,evidence_source,evidence_reviewer,evidence_reviewed_at,legacy_review_method_code,legacy_review_status_code,legacy_source_catalog_version_code,legacy_source_manifest_hash,legacy_source_relation_key,legacy_source_metadata,decision_source_code,decision_reviewer_code,review_status_code,production_eligible
ALT-LEGACY-fed4406b70c6901f,33,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:ANKLE_FOOT:NRS_1_3:REX-000010:REX-000066:DISCOMFORT,DISCOMFORT,SAME_GOAL,,bodyweight_forward_lunge_knee_dominant_bodyweight,bodyweight_forward_lunge_knee_dominant_bodyweight,REX-000010,REPRESENTATIVE,포워드 런지,KNEE_DOMINANT,"[""HIP"",""KNEE""]","[""ANKLE_FOOT""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,mobility_balance_bodyweight,mobility_balance_bodyweight,REX-000066,REPRESENTATIVE,한발 서기 균형,BALANCE,"[""HIP""]","[""ANKLE_FOOT"",""KNEE""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,ANKLE_FOOT,NRS_1_3,1,3,MILD,LOAD_REDUCED,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""ANKLE_FOOT"",""source_body_area_codes"":[""ANKLE_FOOT"",""HIP"",""KNEE""],""source_equipment_codes"":[""BODYWEIGHT""],""source_primary_movement_pattern_code"":""KNEE_DOMINANT""}",true,UNCONFIRMED,true,true,false,false,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_UNSAFE_SAME_AREA_TARGET,REMOVE_TARGET_RETAINS_DISCOMFORT_AREA,TARGET_RETAINS_DISCOMFORT_AREA,NRS 점수가 1~3인 경미한 조건이어도 target이 보고된 불편 부위를 포함하므로 동일 부담·위험을 남길 수 있어 Alternative에서 삭제한다.,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:ANKLE_FOOT:NRS_1_3:REX-000010:REX-000066:DISCOMFORT,"{""alternative_target_muscle_code"":""MOBILITY"",""body_area_code"":""ANKLE_FOOT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_1_3"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:ANKLE_FOOT:NRS_1_3:REX-000010:REX-000066:DISCOMFORT"",""source_target_muscle_code"":""GLUTES""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-fee7b8de382a4da2,34,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:HIP:NRS_4_6:REX-000011:REX-000009:DISCOMFORT,DISCOMFORT,ACTIVE_RECOVERY,,bodyweight_glute_bridge_hip_dominant_bodyweight,bodyweight_glute_bridge_hip_dominant_bodyweight,REX-000011,REPRESENTATIVE,글루트 브리지,HIP_DOMINANT,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,bodyweight_crunch_core_brace_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000009,REPRESENTATIVE,크런치,CORE_BRACE,"[""ABDOMEN""]","[""LOWER_BACK""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,HIP,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""HIP"",""source_body_area_codes"":[""HIP"",""KNEE"",""LOWER_BACK""],""source_equipment_codes"":[""BODYWEIGHT""],""source_primary_movement_pattern_code"":""HIP_DOMINANT""}",true,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,false,false,,A_TO_B,PASS_SOURCE_LOADS_AREA_TARGET_EXCLUDES_AREA,KEEP,RETAIN_DISCOMFORT_ALTERNATIVE,,,,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:HIP:NRS_4_6:REX-000011:REX-000009:DISCOMFORT,"{""alternative_target_muscle_code"":""CORE"",""body_area_code"":""HIP"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_4_6"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:HIP:NRS_4_6:REX-000011:REX-000009:DISCOMFORT"",""source_target_muscle_code"":""GLUTES""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-789ecc72c5714c78,35,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:LOWER_BACK:NRS_4_6:REX-000011:REX-000016:DISCOMFORT,DISCOMFORT,ACTIVE_RECOVERY,,bodyweight_glute_bridge_hip_dominant_bodyweight,bodyweight_glute_bridge_hip_dominant_bodyweight,REX-000011,REPRESENTATIVE,글루트 브리지,HIP_DOMINANT,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,bodyweight_standing_calf_raise_isolation_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000016,REPRESENTATIVE,스탠딩 카프 레이즈,ISOLATION,"[""ANKLE_FOOT""]","[""KNEE""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,LOWER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""LOWER_BACK"",""source_body_area_codes"":[""HIP"",""KNEE"",""LOWER_BACK""],""source_equipment_codes"":[""BODYWEIGHT""],""source_primary_movement_pattern_code"":""HIP_DOMINANT""}",true,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,false,false,,A_TO_B,PASS_SOURCE_LOADS_AREA_TARGET_EXCLUDES_AREA,KEEP,RETAIN_DISCOMFORT_ALTERNATIVE,,,,LOWER_BACK_CONDITIONALLY_RETAINED,"[""NEUTRAL_SPINE_REQUIRED"",""NO_CORE_OR_HIP_DOMINANT_TARGET_AT_RUNTIME"",""REDUCED_VOLUME_AND_LOAD"",""STOP_IF_LOWER_BACK_DISCOMFORT_INCREASES""]",normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:LOWER_BACK:NRS_4_6:REX-000011:REX-000016:DISCOMFORT,"{""alternative_target_muscle_code"":""CALVES"",""body_area_code"":""LOWER_BACK"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_4_6"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:LOWER_BACK:NRS_4_6:REX-000011:REX-000016:DISCOMFORT"",""source_target_muscle_code"":""GLUTES""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-32875b6f3121369d,36,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:HIP:NRS_1_3:REX-000011:REX-000066:DISCOMFORT,DISCOMFORT,SAME_GOAL,,bodyweight_glute_bridge_hip_dominant_bodyweight,bodyweight_glute_bridge_hip_dominant_bodyweight,REX-000011,REPRESENTATIVE,글루트 브리지,HIP_DOMINANT,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,mobility_balance_bodyweight,mobility_balance_bodyweight,REX-000066,REPRESENTATIVE,한발 서기 균형,BALANCE,"[""HIP""]","[""ANKLE_FOOT"",""KNEE""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,HIP,NRS_1_3,1,3,MILD,LOAD_REDUCED,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""HIP"",""source_body_area_codes"":[""HIP"",""KNEE"",""LOWER_BACK""],""source_equipment_codes"":[""BODYWEIGHT""],""source_primary_movement_pattern_code"":""HIP_DOMINANT""}",true,UNCONFIRMED,true,true,false,false,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_UNSAFE_SAME_AREA_TARGET,REMOVE_TARGET_RETAINS_DISCOMFORT_AREA,TARGET_RETAINS_DISCOMFORT_AREA,NRS 점수가 1~3인 경미한 조건이어도 target이 보고된 불편 부위를 포함하므로 동일 부담·위험을 남길 수 있어 Alternative에서 삭제한다.,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:HIP:NRS_1_3:REX-000011:REX-000066:DISCOMFORT,"{""alternative_target_muscle_code"":""MOBILITY"",""body_area_code"":""HIP"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_1_3"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:HIP:NRS_1_3:REX-000011:REX-000066:DISCOMFORT"",""source_target_muscle_code"":""GLUTES""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-5bef1feebb239be4,37,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:ELBOW:NRS_4_6:REX-000012:REX-000009:DISCOMFORT,DISCOMFORT,ACTIVE_RECOVERY,,bodyweight_pull_up_biceps_vertical_pull_bodyweight_pull_up_bar,bodyweight_pull_up_biceps_vertical_pull_bodyweight_pull_up_bar,REX-000012,REPRESENTATIVE,풀업,VERTICAL_PULL,"[""ELBOW""]","[""UPPER_BACK"",""WRIST_HAND""]","[""BODYWEIGHT"",""PULL_UP_BAR""]","[""GYM""]",INTERMEDIATE,bodyweight_crunch_core_brace_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000009,REPRESENTATIVE,크런치,CORE_BRACE,"[""ABDOMEN""]","[""LOWER_BACK""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,ELBOW,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""ELBOW"",""source_body_area_codes"":[""ELBOW"",""UPPER_BACK"",""WRIST_HAND""],""source_equipment_codes"":[""BODYWEIGHT"",""PULL_UP_BAR""],""source_primary_movement_pattern_code"":""VERTICAL_PULL""}",true,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,false,false,,A_TO_B,PASS_SOURCE_LOADS_AREA_TARGET_EXCLUDES_AREA,KEEP,RETAIN_DISCOMFORT_ALTERNATIVE,,,,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:ELBOW:NRS_4_6:REX-000012:REX-000009:DISCOMFORT,"{""alternative_target_muscle_code"":""CORE"",""body_area_code"":""ELBOW"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_4_6"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:ELBOW:NRS_4_6:REX-000012:REX-000009:DISCOMFORT"",""source_target_muscle_code"":""BICEPS""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-30fa4ce331457adc,38,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:ELBOW:NRS_1_3:REX-000012:REX-000027:DISCOMFORT,DISCOMFORT,SAME_GOAL,,bodyweight_pull_up_biceps_vertical_pull_bodyweight_pull_up_bar,bodyweight_pull_up_biceps_vertical_pull_bodyweight_pull_up_bar,REX-000012,REPRESENTATIVE,풀업,VERTICAL_PULL,"[""ELBOW""]","[""UPPER_BACK"",""WRIST_HAND""]","[""BODYWEIGHT"",""PULL_UP_BAR""]","[""GYM""]",INTERMEDIATE,dumbbell_preacher_curl_isolation_dumbbell,dumbbell_preacher_curl_isolation_dumbbell,REX-000027,REPRESENTATIVE,프리처 컬,ISOLATION,"[""ELBOW""]","[""WRIST_HAND""]","[""DUMBBELL""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,ELBOW,NRS_1_3,1,3,MILD,LOAD_REDUCED,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""ELBOW"",""source_body_area_codes"":[""ELBOW"",""UPPER_BACK"",""WRIST_HAND""],""source_equipment_codes"":[""BODYWEIGHT"",""PULL_UP_BAR""],""source_primary_movement_pattern_code"":""VERTICAL_PULL""}",true,UNCONFIRMED,true,true,false,false,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_UNSAFE_SAME_AREA_TARGET,REMOVE_TARGET_RETAINS_DISCOMFORT_AREA,TARGET_RETAINS_DISCOMFORT_AREA,NRS 점수가 1~3인 경미한 조건이어도 target이 보고된 불편 부위를 포함하므로 동일 부담·위험을 남길 수 있어 Alternative에서 삭제한다.,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:ELBOW:NRS_1_3:REX-000012:REX-000027:DISCOMFORT,"{""alternative_target_muscle_code"":""BICEPS"",""body_area_code"":""ELBOW"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_1_3"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:ELBOW:NRS_1_3:REX-000012:REX-000027:DISCOMFORT"",""source_target_muscle_code"":""BICEPS""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-f01b9dadad810919,39,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|NEX-000011:NEX-000020:INTENSITY,LOCATION,VERTICAL_PULL_STRENGTH,INTENSITY,bodyweight_pull_up_biceps_vertical_pull_bodyweight_pull_up_bar,bodyweight_pull_up_biceps_vertical_pull_bodyweight_pull_up_bar,REX-000012,REPRESENTATIVE,풀업,VERTICAL_PULL,"[""ELBOW""]","[""UPPER_BACK"",""WRIST_HAND""]","[""BODYWEIGHT"",""PULL_UP_BAR""]","[""GYM""]",INTERMEDIATE,lat_pulldown_vertical_pull_cable_machine,lat_pulldown_vertical_pull_cable_machine,REX-000040,REPRESENTATIVE,랫풀다운,VERTICAL_PULL,"[""UPPER_BACK""]","[""ELBOW"",""SHOULDER""]","[""CABLE_MACHINE""]","[""GYM""]",INTERMEDIATE,LEGACY_ALTERNATIVE,,,,,,,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":"""",""source_body_area_codes"":[""ELBOW"",""UPPER_BACK"",""WRIST_HAND""],""source_equipment_codes"":[""BODYWEIGHT"",""PULL_UP_BAR""],""source_primary_movement_pattern_code"":""VERTICAL_PULL""}",false,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_FROM_ALTERNATIVE_SET,RECLASSIFY_CONTEXT_DEFAULT,NO_DISCOMFORT_CONDITION,통증·불편 조건이 없는 관계이므로 Alternative에서 제거하고 다른 관계 체계로 보낸다.,,[],generated/exercise-alternatives-v0.3.0/alternative_relationships.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,NEX-000011:NEX-000020:INTENSITY,"{""legacy_relationship_type"":""INTENSITY"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""selection_basis"":""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"",""source_path"":""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv"",""source_relation_key"":""NEX-000011:NEX-000020:INTENSITY""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-874998c4aab7dd2e,40,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:ABDOMEN:NRS_1_3:REX-000013:REX-000009:DISCOMFORT,DISCOMFORT,SAME_GOAL,,bodyweight_reverse_crunch_core_brace_bodyweight,bodyweight_reverse_crunch_core_brace_bodyweight,REX-000013,REPRESENTATIVE,리버스 크런치,CORE_BRACE,"[""ABDOMEN""]","[""LOWER_BACK""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",INTERMEDIATE,bodyweight_crunch_core_brace_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000009,REPRESENTATIVE,크런치,CORE_BRACE,"[""ABDOMEN""]","[""LOWER_BACK""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""ABDOMEN"",""source_body_area_codes"":[""ABDOMEN"",""LOWER_BACK""],""source_equipment_codes"":[""BODYWEIGHT""],""source_primary_movement_pattern_code"":""CORE_BRACE""}",true,UNCONFIRMED,true,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_UNSAFE_SAME_AREA_TARGET,REMOVE_TARGET_RETAINS_DISCOMFORT_AREA,TARGET_RETAINS_DISCOMFORT_AREA,NRS 점수가 1~3인 경미한 조건이어도 target이 보고된 불편 부위를 포함하므로 동일 부담·위험을 남길 수 있어 Alternative에서 삭제한다.,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:ABDOMEN:NRS_1_3:REX-000013:REX-000009:DISCOMFORT,"{""alternative_target_muscle_code"":""CORE"",""body_area_code"":""ABDOMEN"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_1_3"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:ABDOMEN:NRS_1_3:REX-000013:REX-000009:DISCOMFORT"",""source_target_muscle_code"":""CORE""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-69ffcce291bbec02,41,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:ABDOMEN:NRS_4_6:REX-000013:REX-000016:DISCOMFORT,DISCOMFORT,ACTIVE_RECOVERY,,bodyweight_reverse_crunch_core_brace_bodyweight,bodyweight_reverse_crunch_core_brace_bodyweight,REX-000013,REPRESENTATIVE,리버스 크런치,CORE_BRACE,"[""ABDOMEN""]","[""LOWER_BACK""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",INTERMEDIATE,bodyweight_standing_calf_raise_isolation_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000016,REPRESENTATIVE,스탠딩 카프 레이즈,ISOLATION,"[""ANKLE_FOOT""]","[""KNEE""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,ABDOMEN,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""ABDOMEN"",""source_body_area_codes"":[""ABDOMEN"",""LOWER_BACK""],""source_equipment_codes"":[""BODYWEIGHT""],""source_primary_movement_pattern_code"":""CORE_BRACE""}",true,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,false,false,,A_TO_B,PASS_SOURCE_LOADS_AREA_TARGET_EXCLUDES_AREA,KEEP,RETAIN_DISCOMFORT_ALTERNATIVE,,,,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:ABDOMEN:NRS_4_6:REX-000013:REX-000016:DISCOMFORT,"{""alternative_target_muscle_code"":""CALVES"",""body_area_code"":""ABDOMEN"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_4_6"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:ABDOMEN:NRS_4_6:REX-000013:REX-000016:DISCOMFORT"",""source_target_muscle_code"":""CORE""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-a5b51d441f45aa12,42,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:ABDOMEN:NRS_1_3:REX-000014:REX-000009:DISCOMFORT,DISCOMFORT,SAME_GOAL,,bodyweight_russian_twist_core_brace_bodyweight,bodyweight_russian_twist_core_brace_bodyweight,REX-000014,REPRESENTATIVE,러시안 트위스트,CORE_BRACE,"[""ABDOMEN""]","[""LOWER_BACK""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",INTERMEDIATE,bodyweight_crunch_core_brace_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000009,REPRESENTATIVE,크런치,CORE_BRACE,"[""ABDOMEN""]","[""LOWER_BACK""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""ABDOMEN"",""source_body_area_codes"":[""ABDOMEN"",""LOWER_BACK""],""source_equipment_codes"":[""BODYWEIGHT""],""source_primary_movement_pattern_code"":""CORE_BRACE""}",true,UNCONFIRMED,true,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_UNSAFE_SAME_AREA_TARGET,REMOVE_TARGET_RETAINS_DISCOMFORT_AREA,TARGET_RETAINS_DISCOMFORT_AREA,NRS 점수가 1~3인 경미한 조건이어도 target이 보고된 불편 부위를 포함하므로 동일 부담·위험을 남길 수 있어 Alternative에서 삭제한다.,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:ABDOMEN:NRS_1_3:REX-000014:REX-000009:DISCOMFORT,"{""alternative_target_muscle_code"":""CORE"",""body_area_code"":""ABDOMEN"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_1_3"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:ABDOMEN:NRS_1_3:REX-000014:REX-000009:DISCOMFORT"",""source_target_muscle_code"":""CORE""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
